open_time,open,high,low,close,volume,close_time,quote_volume,n_trades
1513595700,18898.99,19092.66,18897.0,19031.0,95.617575,1513596599,1812503.4424918,898
1513596600,19035.0,19109.99,18943.4,19065.02,112.992367,1513597499,2149441.36532875,1188
1513597500,19065.02,19200.1,19065.02,19126.66,106.559972,1513598399,2039926.9861855,1016
1513598400,19116.11,19300.0,19114.97,19212.23,128.918315,1513599299,2470187.72620378,1037
1513599300,19212.23,19212.26,19100.02,19161.0,113.109903,1513600153,2167669.89264205,981
1513603800,19161.0,19201.0,18736.5,18822.59,199.924211,1513604699,3776625.5968075,1759
1513604700,18814.18,18900.0,18111.65,18606.0,235.124778,1513605599,4401055.64063714,1920
1513605600,18649.98,18674.98,18122.98,18340.85,199.123757,1513606499,3658714.85354265,1932
1513606500,18340.0,18579.95,18021.98,18252.6,217.314447,1513607399,3966619.02430273,1948
1513607400,18199.96,18550.0,18136.94,18411.0,129.289468,1513608299,2375697.5356219,1261
1513608300,18411.0,18600.02,18411.0,18548.06,112.487835,1513609199,2083554.40510992,1329
1513609200,18548.04,18675.05,18507.0,18613.13,108.389556,1513610099,2016987.82444951,761
1513610100,18613.13,18780.24,18500.11,18779.48,97.583178,1513610999,1820180.34361995,710
1513611000,18779.48,18888.0,18700.0,18701.0,88.975698,1513611899,1670342.06346071,763
1513611900,18800.0,18800.0,18606.58,18670.0,105.270955,1513612799,1967347.76110621,751
1513612800,18670.0,18744.56,18606.59,18644.98,92.091559,1513613699,1720775.55532085,704
1513613700,18608.52,18650.0,18500.04,18649.99,114.621496,1513614599,2127069.06614583,841
1513614600,18649.52,18749.99,18594.0,18629.5,60.236845,1513615499,1124015.64511599,654
1513615500,18652.0,18652.0,18431.09,18469.4,80.082796,1513616399,1482614.78486232,620
1513616400,18469.0,18530.0,18313.0,18478.03,95.168673,1513617299,1755788.66234762,623
1513617300,18496.77,18644.71,18478.06,18584.97,90.720813,1513618199,1679829.37103992,607
1513618200,18585.0,18684.67,18559.0,18640.0,88.761788,1513619099,1651740.9542391,707
1513619100,18640.0,18690.0,18539.0,18634.0,103.012942,1513619999,1920835.75454427,1211
1513620000,18600.02,18705.0,18324.5,18382.03,70.165085,1513620899,1296649.00862519,786
1513620900,18382.06,18548.0,18338.43,18502.0,78.444786,1513621799,1442457.74509173,660
1513621800,18502.0,18599.0,18212.0,18263.11,137.44326,1513622699,2531046.83758686,999
1513622700,18263.1,18358.52,18100.2,18260.94,93.160062,1513623599,1696817.62120863,927
1513623600,18260.94,18598.98,18220.0,18500.02,111.604907,1513624499,2054838.27063133,876
1513624500,18500.02,18599.9,18315.0,18477.63,80.456898,1513625399,1487667.31659345,692
1513625400,18488.8,18500.0,18405.94,18467.88,74.555155,1513626299,1376177.90533742,593
1513626300,18446.0,18600.0,18445.98,18590.0,60.631179,1513627199,1122346.41302445,544
1513627200,18590.0,18635.4,18550.62,18564.5,52.471657,1513628099,974654.36903523,873
1513628100,18566.5,18599.0,18464.35,18534.0,70.459177,1513628999,1305883.92673253,770
1513629000,18517.34,18544.97,18447.4,18488.0,82.34001,1513629899,1520995.1370768,620
1513629900,18488.0,18588.06,18487.01,18588.05,71.720319,1513630799,1327184.84093352,838
1513630800,18588.05,18699.98,18521.24,18677.72,50.285964,1513631699,933726.85592301,618
1513631700,18596.04,18699.99,18566.67,18594.25,65.883325,1513632599,1226024.16361066,574
1513632600,18594.25,18673.55,18574.53,18574.55,74.653586,1513633499,1389331.58837986,516
1513633500,18589.99,18629.39,18501.04,18551.96,74.590746,1513634399,1384456.86360915,732
1513634400,18551.96,18557.4,18472.9,18541.35,69.704512,1513635299,1291024.07381297,724
1513635300,18541.35,18576.15,18520.0,18526.43,49.595033,1513636199,919887.13424167,583
1513636200,18526.43,18555.0,18465.39,18488.13,56.660663,1513637099,1048299.95016911,681
1513637100,18488.14,18700.0,18488.14,18680.0,66.780233,1513637999,1239257.76941638,652
1513638000,18700.0,18900.0,18664.46,18785.02,122.278231,1513638899,2295900.32970544,1123
1513638900,18785.02,18849.99,18736.72,18782.06,91.885617,1513639799,1725912.47902452,764
1513639800,18782.06,18890.02,18687.18,18744.99,61.036037,1513640699,1145693.08460965,630
1513640700,18707.35,18900.0,18703.0,18856.25,79.239004,1513641599,1490635.92462727,771
1513641600,18856.25,18950.0,18838.8,18865.0,83.832231,1513642499,1583594.76684294,711
1513642500,18865.0,18888.0,18522.66,18675.0,124.548879,1513643399,2331897.82256472,1606
1513643400,18630.02,18768.81,18600.0,18635.36,73.112283,1513644299,1365146.71379052,804
1513644300,18635.36,18749.59,18635.36,18720.0,76.834309,1513645199,1434778.3807893,745
1513645200,18720.0,18800.0,18667.68,18751.11,95.254014,1513646099,1785162.71874485,793
1513646100,18768.0,18774.99,18677.86,18733.9,109.45943,1513646999,2052956.95544678,809
1513647000,18760.81,18775.0,18667.68,18704.09,94.32459,1513647899,1764734.94060169,627
1513647900,18700.02,18704.09,18500.0,18545.77,96.263444,1513648799,1792572.89334997,771
1513648800,18545.75,18604.34,18500.0,18564.05,118.793168,1513649699,2205273.56216163,986
1513649700,18564.05,18629.79,18501.0,18590.06,104.483054,1513650599,1940697.31890037,1067
1513650600,18618.99,18700.0,18618.99,18688.92,64.685621,1513651499,1206467.29078847,861
1513651500,18688.92,18694.11,18600.0,18630.0,107.584497,1513652399,2006449.73955818,1019
1513652400,18635.0,18650.0,18545.38,18566.88,90.912361,1513653299,1689185.46748621,815
1513653300,18584.64,18625.51,18500.0,18507.08,88.84015,1513654199,1647079.05357368,830
1513654200,18507.08,18698.6,18500.0,18630.0,108.570771,1513655099,2019713.47185075,1026
1513655100,18659.98,18799.88,18633.0,18729.17,105.551286,1513655999,1974951.02265984,1094
1513656000,18729.17,18850.0,18701.89,18715.39,87.294204,1513656899,1636054.85277031,828
1513656900,18715.21,18763.67,18675.99,18700.9,93.26513,1513657799,1745061.66272397,777
1513657800,18700.9,18700.9,18620.14,18666.89,62.947952,1513658699,1174788.7943417,592
1513658700,18671.45,18730.0,18666.9,18690.98,54.270746,1513659599,1014371.41049681,635
1513659600,18685.49,18700.0,18607.59,18690.0,79.608263,1513660499,1486383.92303228,615
1513660500,18690.0,18706.0,18651.64,18680.0,61.484092,1513661399,1148401.93145465,499
1513661400,18652.02,18750.0,18651.61,18739.97,79.454599,1513662299,1486122.58009967,614
1513662300,18739.97,18750.0,18670.0,18694.09,67.649205,1513663199,1265685.97358163,519
1513663200,18690.02,18750.0,18625.0,18650.0,99.421583,1513664099,1856893.83352026,784
1513664100,18630.0,18702.49,18599.98,18630.11,114.137937,1513664999,2128175.32836053,895
1513665000,18630.13,18658.02,18523.09,18573.99,130.537828,1513665899,2424628.38719635,1009
1513665900,18572.99,18598.28,18510.0,18540.0,57.428908,1513666799,1065765.71215842,699
1513666800,18538.13,18615.0,18511.89,18580.03,44.571698,1513667699,827802.282418,939
1513667700,18599.95,18674.8,18580.03,18583.0,26.859647,1513668599,500202.03730389,704
1513668600,18609.0,18640.0,18501.0,18580.59,59.417674,1513669499,1102713.75025838,813
1513669500,18544.7,18650.0,18544.7,18562.01,75.087852,1513670399,1394658.75208988,704
1513670400,18569.52,18622.54,18545.11,18567.36,77.402255,1513671299,1438361.25646002,703
1513671300,18567.36,18649.99,18555.66,18647.87,88.32672,1513672199,1640773.68623815,683
1513672200,18600.0,18650.02,18572.79,18612.31,92.827632,1513673099,1728317.53688406,597
1513673100,18612.31,18647.64,18601.05,18620.01,79.762979,1513673999,1485363.70722365,585
1513674000,18620.02,18650.61,18600.05,18623.06,78.264555,1513674899,1456945.37880888,530
1513674900,18623.06,18695.2,18555.69,18561.23,91.103205,1513675799,1695631.45844591,720
1513675800,18561.23,18613.77,18324.13,18324.16,115.628258,1513676699,2134003.01645008,1199
1513676700,18325.0,18398.99,18165.99,18234.89,220.055443,1513677599,4011709.26190857,1969
1513677600,18259.4,18259.4,17511.02,17540.0,358.203236,1513678499,6418013.89418414,2901
1513678500,17511.02,17540.0,16464.1,17410.02,645.023298,1513679399,11036819.61734076,5527
1513679400,17522.71,17900.0,16321.0,16569.95,387.315442,1513680299,6686733.77716289,3399
1513680300,16500.0,17236.06,16300.0,16852.0,440.894864,1513681199,7409393.41478065,3545
1513681200,16890.0,17250.5,16550.22,16945.57,330.405958,1513682099,5579733.94437864,2905
1513682100,16915.22,17498.99,16808.93,17350.0,308.899642,1513682999,5320812.60624347,3031
1513683000,17350.0,17793.0,17336.57,17663.97,244.34281,1513683899,4304644.73257629,2340
1513683900,17635.02,17800.0,16803.94,17250.0,343.300797,1513684799,5934171.68360541,2806
1513684800,17214.2,17441.29,17100.0,17411.99,236.286033,1513685699,4083595.48496546,1987
1513685700,17400.01,17669.3,17358.0,17663.97,170.856589,1513686599,2991243.77472463,1283
1513686600,17644.21,17900.0,17500.0,17780.0,227.368689,1513687499,4023994.84114559,1584
1513687500,17780.0,17788.0,17451.23,17550.5,189.351489,1513688399,3331599.31006604,1304
1513688400,17550.5,17929.84,17550.0,17929.8,200.801459,1513689299,3567745.19299881,1392
1513689300,17929.8,17946.57,17600.0,17780.0,182.417161,1513690199,3239012.89138307,1347
1513690200,17780.0,17833.43,17399.98,17504.74,164.628953,1513691099,2897020.64494339,1365
1513691100,17504.74,17600.0,17428.4,17440.0,124.305572,1513691999,2177027.30599969,966
1513692000,17440.0,17450.0,17116.0,17189.94,195.494709,1513692899,3377454.73549569,1276
1513692900,17156.0,17313.49,17020.0,17231.76,245.309429,1513693799,4213974.96315034,1347
1513693800,17231.76,17239.81,16663.76,16740.0,209.939898,1513694699,3551536.60582342,1822
1513694700,16770.49,17128.38,16555.0,16575.02,200.716645,1513695599,3361576.20547703,1767
1513695600,16575.02,17007.23,16565.0,16800.0,251.177628,1513696499,4223638.9232729,1854
1513696500,16810.0,16890.91,16579.48,16851.56,208.469444,1513697399,3487882.29373428,1567
1513697400,16852.37,17292.0,16850.0,16946.13,197.809677,1513698299,3370337.08362351,1547
1513698300,16949.96,17221.9,16949.96,17164.85,123.602539,1513699199,2106653.52729983,900
1513699200,17164.83,17474.62,17110.02,17410.0,189.876125,1513700099,3281711.87002773,1198
1513700100,17429.98,17649.0,17300.11,17350.0,136.455557,1513700999,2388882.14785168,1153
1513701000,17349.97,17518.37,17201.17,17517.85,116.830407,1513701899,2028451.16986269,1035
1513701900,17499.98,17772.61,17468.05,17772.61,123.426517,1513702799,2180833.60789889,1095
1513702800,17774.96,17880.0,17752.0,17790.0,105.594417,1513703699,1881941.58711614,1124
1513703700,17799.0,18000.0,17750.01,17997.03,183.773091,1513704599,3291026.95734509,1412
1513704600,17997.03,18050.0,17776.45,17983.79,115.419861,1513705499,2065523.01366337,882
1513705500,17983.81,18000.0,17840.98,17889.94,86.856964,1513706399,1555549.84531859,842
1513706400,17889.95,17938.06,17700.0,17861.0,98.639166,1513707299,1761638.17976264,741
1513707300,17877.7,18074.99,17861.02,18073.85,79.045713,1513708199,1419021.72743245,764
1513708200,18004.09,18185.18,18001.14,18116.73,55.478188,1513709099,1001916.28686856,710
1513709100,18116.0,18185.17,17910.03,17912.02,31.904589,1513709999,574846.78490611,526
1513710000,17912.02,17947.94,17816.05,17888.0,34.678089,1513710899,619976.21750656,631
1513710900,17898.43,17915.6,17580.0,17665.1,51.822032,1513711799,919807.6917961,807
1513711800,17665.02,17727.98,17630.02,17699.9,50.562447,1513712699,894641.72345526,442
1513712700,17698.5,17698.5,17536.76,17622.26,68.5262,1513713599,1206980.70789019,836
1513713600,17622.23,17753.76,17500.0,17525.0,34.851828,1513714499,615099.27952267,570
1513714500,17500.0,17500.0,17277.01,17369.89,58.846195,1513715399,1022265.1745531,748
1513715400,17369.89,17525.0,17333.0,17478.29,55.112888,1513716299,958070.00947023,564
1513716300,17469.51,17469.51,17115.54,17327.56,63.411664,1513717199,1094772.8123334,1021
1513717200,17327.56,17383.28,16903.04,16903.04,107.379058,1513718099,1836526.24157945,1227
1513718100,16903.04,17032.35,16623.41,16695.0,282.656717,1513718999,4749888.62865268,2258
1513719000,16695.0,17200.01,16632.0,16648.99,290.042337,1513719899,4881562.82639102,2118
1513719900,16666.98,16799.98,16566.0,16575.0,210.909722,1513720799,3512541.04747387,1870
1513720800,16575.0,16998.77,16550.0,16900.98,199.586193,1513721699,3361152.76171479,1793
1513721700,16900.98,17107.25,16802.01,16853.3,134.382126,1513722599,2275479.92393315,1409
1513722600,16853.3,16897.09,16500.0,16512.03,106.521693,1513723499,1771187.07200632,1219
1513723500,16512.03,16766.66,16512.03,16659.98,95.438508,1513724399,1590150.58119498,972
1513724400,16659.98,16867.68,16620.0,16820.0,66.726359,1513725299,1118897.17523619,774
1513725300,16829.98,17189.49,16749.31,17148.0,57.111772,1513726199,969111.76781991,935
1513726200,17147.99,17305.57,17109.11,17305.57,58.775189,1513727099,1011128.17579002,799
1513727100,17270.03,17400.01,16866.0,17295.2,93.326194,1513727999,1605946.83928094,1156
1513728000,17295.2,17295.2,16590.0,16623.39,146.346904,1513728899,2467477.59515386,1930
1513728900,16623.39,16806.0,15882.78,15882.78,444.11426,1513729799,7265726.49868974,4610
1513729800,15880.28,16014.67,14777.66,15725.58,681.055799,1513730699,10441827.04060269,6507
1513730700,15725.58,16450.0,15576.22,16143.25,529.643168,1513731599,8493496.28288803,4817
1513731600,16157.09,16255.29,15577.0,15708.18,321.111618,1513732499,5115254.73208979,3354
1513732500,15700.02,15950.0,15080.0,15260.15,344.692695,1513733399,5368672.92794336,3006
1513733400,15301.52,15800.0,15230.0,15780.0,394.36162,1513734299,6119113.93373663,3709
1513734300,15784.13,16177.36,15501.11,16145.46,322.833097,1513735199,5091108.31118282,3389
1513735200,16094.64,16520.01,15800.0,16400.0,362.689033,1513736099,5873677.25970894,3351
1513736100,16384.44,16400.1,15750.0,16103.47,288.322587,1513736999,4666981.00628884,2428
1513737000,16090.82,16849.99,16002.0,16659.24,299.260319,1513737899,4948476.03895105,2646
1513737900,16659.26,17231.52,16599.98,17200.0,271.831628,1513738799,4591074.71587515,2381
1513738800,17200.0,17200.0,16588.0,16922.52,241.135541,1513739699,4067722.49673599,2326
1513739700,16922.5,16922.5,16610.0,16852.01,156.960313,1513740599,2633749.22799656,1477
1513740600,16878.47,16922.47,16784.34,16800.24,115.528872,1513741499,1947008.50948543,931
1513741500,16825.61,16825.61,16700.0,16700.35,150.691664,1513742399,2525257.03864488,902
1513742400,16700.34,16764.24,16390.57,16699.9,143.030639,1513743299,2373984.38046806,1710
1513743300,16665.18,16838.55,16488.97,16678.98,98.195976,1513744199,1641353.97448327,1159
1513744200,16678.97,16804.99,16605.66,16800.01,99.39258,1513745099,1658763.87830145,1128
1513745100,16800.02,16804.99,16696.52,16755.98,125.053614,1513745999,2094682.84856271,857
1513746000,16758.0,16779.98,16600.0,16668.6,122.509802,1513746899,2044862.48580587,791
1513746900,16668.6,16700.0,16382.19,16461.0,109.482028,1513747799,1808715.06129862,1042
1513747800,16460.95,16590.6,16460.0,16492.03,139.23163,1513748699,2298654.87976772,848
1513748700,16492.04,16499.99,16185.2,16300.0,191.531752,1513749599,3139985.63931815,1536
1513749600,16300.0,16372.2,16005.0,16010.0,204.711057,1513750499,3318807.87003451,1744
1513750500,16010.0,16242.73,15806.09,15830.0,272.145671,1513751399,4344572.73083203,2198
1513751400,15830.0,16235.88,15822.45,15895.68,191.962335,1513752299,3072307.78146674,1887
1513752300,15895.16,16386.61,15863.14,16195.97,186.770385,1513753199,3021574.26303886,1500
1513753200,16195.98,16250.0,16000.0,16200.04,178.600447,1513754099,2877656.62146914,1222
1513754100,16220.0,16740.0,16200.07,16538.58,169.43018,1513754999,2785790.87871756,1411
1513755000,16510.05,16689.49,16499.0,16589.98,134.339827,1513755899,2224414.02750909,1137
1513755900,16551.15,16601.99,16333.27,16354.17,126.078751,1513756799,2080239.65902428,1213
1513756800,16360.0,16480.54,16300.0,16451.13,146.374826,1513757699,2397164.06072487,949
1513757700,16451.11,16638.06,16451.05,16513.16,110.783029,1513758599,1834361.97436099,823
1513758600,16513.15,16829.91,16502.0,16798.99,150.55478,1513759499,2511971.85955476,1023
1513759500,16779.34,17000.78,16750.0,16954.98,133.049083,1513760399,2242284.6701508,1012
1513760400,16960.02,16963.46,16700.0,16787.98,180.455007,1513761299,3040143.05164515,1175
1513761300,16757.16,16899.51,16707.45,16851.02,139.585027,1513762199,2345771.41929708,963
1513762200,16852.0,17000.1,16799.0,16852.21,136.551989,1513763099,2304992.38817503,851
1513763100,16852.22,17000.0,16808.39,16903.22,80.647195,1513763999,1361493.02835285,672
1513764000,16910.95,17164.99,16894.38,17055.0,145.671538,1513764899,2477277.8586382,1482
1513764900,17055.0,17238.77,17055.0,17238.77,157.311717,1513765799,2694393.75857593,1190
1513765800,17238.77,17400.0,17192.26,17365.0,110.505862,1513766699,1906540.95010602,976
1513766700,17380.0,17450.0,17165.14,17241.62,154.158072,1513767599,2678725.6775261,1525
1513767600,17241.62,17290.0,17050.5,17159.0,56.958154,1513768499,977304.86000881,961
1513768500,17159.0,17181.87,16900.0,17107.9,63.070039,1513769399,1075264.87955063,886
1513769400,17074.1,17293.96,17050.0,17288.59,55.665985,1513770299,955354.92354683,704
1513770300,17270.34,17448.0,17227.78,17253.0,81.623875,1513771199,1414467.36833594,1113
1513771200,17253.0,17409.99,17200.0,17399.78,66.879529,1513772099,1160307.20807648,929
1513772100,17399.78,17650.0,17373.06,17620.0,100.581343,1513772999,1760016.68246079,990
1513773000,17620.0,17650.0,17449.0,17600.0,81.839046,1513773899,1436273.79357514,948
1513773900,17600.0,17720.35,17570.09,17689.99,125.63279,1513774799,2220363.71589652,892
1513774800,17689.0,17689.0,17500.0,17597.86,87.389469,1513775699,1536637.16146829,873
1513775700,17597.85,17601.19,17208.26,17276.51,108.314543,1513776599,1892752.65327575,1210
1513776600,17306.89,17460.0,16800.0,16848.84,136.932284,1513777499,2352744.41012582,1442
1513777500,16850.0,17111.95,16720.04,16891.0,133.672802,1513778399,2261358.55606298,1642
1513778400,16901.35,17250.01,16858.01,17144.98,123.673279,1513779299,2118357.86157344,1253
1513779300,17116.02,17144.96,16907.0,17000.0,93.235946,1513780199,1591398.82655924,953
1513780200,17089.98,17099.0,16900.1,17022.01,50.007151,1513781099,851271.33060383,684
1513781100,17035.0,17199.99,16998.0,17021.0,59.178378,1513781999,1010842.55618939,813
1513782000,17045.93,17132.99,16726.01,16727.2,69.093903,1513782899,1171937.50255028,668
1513782900,16727.2,17049.89,16687.0,16900.0,115.731413,1513783799,1944174.32011915,1109
1513783800,16901.0,16920.02,16507.01,16616.0,98.344812,1513784699,1638681.31212755,1025
1513784700,16620.0,16670.0,16321.0,16505.0,114.530536,1513785599,1892359.23936407,996
1513785600,16540.0,16543.9,16050.0,16101.0,151.477166,1513786499,2457179.85613593,1581
1513786500,16101.0,16500.04,16052.0,16260.0,131.062845,1513787399,2136080.46523001,1428
1513787400,16260.0,16260.01,16000.0,16140.0,161.773917,1513788299,2610143.66049985,1350
1513788300,16203.0,16375.07,16011.0,16200.02,134.452721,1513789199,2171829.32064093,1394
1513789200,16200.02,16970.0,16200.02,16555.0,188.750194,1513790099,3122602.22675268,2015
1513790100,16550.0,16867.43,16388.0,16611.01,77.574631,1513790999,1289860.26956244,750
1513791000,16611.01,16949.99,16606.03,16920.0,52.440338,1513791899,879397.59354663,629
1513791900,16920.0,16964.0,16700.0,16856.86,75.421635,1513792799,1271331.96271076,715
1513792800,16898.41,16939.48,16580.5,16600.0,64.881896,1513793699,1084544.77619746,623
1513793700,16587.0,16748.0,16572.54,16660.0,43.331191,1513794599,721436.08051441,463
1513794600,16615.02,16741.99,16568.0,16700.02,51.511706,1513795499,858434.22030497,545
1513795500,16701.01,16800.0,16648.0,16800.0,42.051234,1513796399,703218.42018926,559
1513796400,16800.0,16896.05,16401.0,16529.43,77.095214,1513797299,1283965.23614587,827
1513797300,16402.01,16799.0,16401.01,16731.0,53.795489,1513798199,894193.76848625,777
1513798200,16730.0,16773.9,16587.0,16678.54,46.242569,1513799099,770216.41805321,546
1513799100,16671.53,16782.05,16600.0,16782.0,28.355768,1513799999,472734.70419876,661
1513800000,16782.05,16796.34,16519.04,16651.43,34.497483,1513800899,575607.16411342,777
1513800900,16651.43,16787.57,16620.02,16735.22,35.400881,1513801799,591892.17086965,666
1513801800,16737.0,16900.0,16600.14,16801.52,64.28433,1513802699,1075452.07247094,807
1513802700,16801.62,16899.0,16785.0,16800.01,56.132512,1513803599,945390.37618714,867
1513803600,16800.01,16823.29,16502.05,16580.98,62.501451,1513804499,1041941.09147476,784
1513804500,16526.03,16581.0,16400.01,16460.0,45.750951,1513805399,755418.72580166,641
1513805400,16480.0,16480.0,16100.0,16133.0,63.367864,1513806299,1030843.37895785,786
1513806300,16133.0,16347.99,16110.88,16280.0,50.842058,1513807199,825946.98775574,572
1513807200,16280.7,16340.0,15840.0,16048.89,125.648846,1513808099,2018009.11309483,1222
1513808100,16048.9,16142.85,15830.13,16033.02,92.77261,1513808999,1483399.50443438,1080
1513809000,16034.0,16340.0,15960.52,16200.0,101.643519,1513809899,1641096.06347742,1035
1513809900,16250.01,16474.0,16204.0,16311.17,66.395745,1513810799,1084814.10528949,819
1513810800,16342.71,16400.0,16070.0,16399.54,62.697193,1513811699,1020285.82670337,717
1513811700,16399.54,16600.0,16362.02,16400.01,81.991091,1513812599,1348763.34832057,837
1513812600,16400.01,16563.12,16380.02,16478.0,52.071048,1513813499,857199.19902271,719
1513813500,16500.0,16539.0,16232.0,16488.98,43.231403,1513814399,710683.94044503,691
1513814400,16480.52,16502.0,16417.84,16465.0,52.05463,1513815299,857478.92515789,586
1513815300,16465.0,16666.0,16400.0,16658.0,58.430605,1513816199,964688.08995368,741
1513816200,16658.0,16823.76,16626.0,16650.0,140.919657,1513817099,2358823.50913572,1173
1513817100,16650.0,16859.02,16629.33,16802.99,159.006377,1513817999,2661855.60484785,1183
1513818000,16809.45,16809.47,16539.0,16569.0,209.301483,1513818899,3490402.74583398,1281
1513818900,16567.9,16568.99,16400.01,16476.02,166.197656,1513819799,2738760.72357147,1421
1513819800,16476.02,16780.0,16459.06,16500.0,202.788565,1513820699,3366384.51329711,1178
1513820700,16568.02,16661.83,16500.0,16629.47,148.482705,1513821599,2464493.87848111,1092
1513821600,16550.59,16800.0,16500.01,16744.43,178.329782,1513822499,2974273.27440822,1286
1513822500,16744.33,16773.56,16635.01,16672.06,147.978983,1513823399,2474404.19000646,864
1513823400,16672.06,16688.0,16521.19,16601.79,141.347074,1513824299,2349423.36370619,939
1513824300,16610.01,16687.85,16509.58,16525.31,136.768208,1513825199,2267118.1876902,971
1513825200,16529.13,16547.24,16375.29,16450.09,189.835582,1513826099,3120407.26513465,1234
1513826100,16450.17,16565.0,16406.22,16516.0,116.318622,1513826999,1917762.23830064,1039
1513827000,16517.84,16567.17,16450.07,16559.98,208.982959,1513827899,3450611.4866079,813
1513827900,16559.98,16990.99,16558.69,16901.03,153.027555,1513828799,2558358.84507773,1366
1513828800,16901.03,17050.0,16808.5,16900.0,128.03879,1513829699,2168709.63078775,1365
1513829700,16900.0,16900.0,16819.0,16858.0,64.966576,1513830599,1096049.72401144,927
1513830600,16858.0,17030.0,16850.02,16999.95,66.911189,1513831499,1132905.47481061,806
1513831500,16973.27,17050.0,16859.07,16900.0,59.651764,1513832399,1009988.57208862,982
1513832400,16900.0,16915.79,16600.0,16709.48,86.274519,1513833299,1447204.32505122,861
1513833300,16709.48,16709.48,16610.01,16709.48,112.410242,1513834199,1876979.46231942,887
1513834200,16705.48,16845.75,16670.0,16829.98,48.480369,1513835099,811444.35471505,868
1513835100,16829.98,16900.01,16681.5,16792.91,61.789902,1513835999,1039279.63385253,1020
1513836000,16792.91,16959.07,16750.0,16918.0,31.727414,1513836899,533826.65053401,606
1513836900,16918.0,16979.98,16873.64,16946.23,36.089431,1513837799,609988.85880839,519
1513837800,16973.29,17045.0,16946.25,17015.0,61.413396,1513838699,1044236.93234821,617
1513838700,17015.0,17187.0,17000.8,17151.07,199.248541,1513839599,3408643.95531081,1008
1513839600,17151.06,17288.68,17151.0,17285.99,207.701304,1513840499,3576308.76120256,1095
1513840500,17285.99,17309.5,16909.0,16978.5,243.831301,1513841399,4193506.84112778,1423
1513841400,16970.0,17117.64,16888.0,16969.44,176.113411,1513842299,2985908.14296962,1325
1513842300,16969.45,17099.0,16969.44,17038.99,198.746788,1513843199,3384255.15522359,1726
1513843200,17046.02,17049.99,16693.73,16739.35,134.317993,1513844099,2266588.26120769,1734
1513844100,16739.35,16810.69,16666.0,16680.51,190.577881,1513844999,3191875.01516058,1103
1513845000,16680.53,16850.0,16667.0,16799.99,222.798734,1513845899,3736345.26053767,1043
1513845900,16797.0,16815.0,16666.06,16771.22,169.808504,1513846799,2846060.51496856,837
1513846800,16771.11,16889.82,16715.0,16766.0,225.093242,1513847699,3781657.0550401,1073
1513847700,16762.95,16806.0,16712.39,16770.5,254.355912,1513848599,4268562.33481552,687
1513848600,16770.7,16811.33,16738.61,16738.61,231.210889,1513849499,3882069.67490151,736
1513849500,16785.51,16788.0,16632.0,16633.0,164.445677,1513850399,2747420.50395415,1036
1513850400,16633.01,16648.94,16442.82,16450.0,242.177601,1513851299,3999464.14390204,1316
1513851300,16469.96,16535.77,16353.01,16353.01,235.523346,1513852199,3873986.53249216,1222
1513852200,16353.01,16419.0,16260.0,16260.0,245.38563,1513853099,4007348.20852219,1399
1513853100,16294.95,16500.0,16249.98,16449.78,196.071604,1513853999,3211589.54405373,1177
1513854000,16449.78,16608.16,16413.07,16535.87,196.983639,1513854899,3255788.15840739,1078
1513854900,16547.78,16587.78,16417.09,16417.1,120.59567,1513855799,1990893.16426132,797
1513855800,16417.09,16494.97,16343.51,16352.39,113.676551,1513856699,1868173.6555232,744
1513856700,16361.74,16530.0,16305.59,16490.99,184.231198,1513857599,3033591.93701944,802
1513857600,16491.0,16600.0,16454.7,16570.0,302.755824,1513858499,5012203.62145242,933
1513858500,16545.1,16658.03,16502.0,16584.32,234.544973,1513859399,3887988.94100926,1008
1513859400,16584.32,16658.03,16550.0,16555.26,298.413765,1513860299,4948443.5017206,917
1513860300,16559.97,16623.0,16448.61,16497.98,226.100904,1513861199,3742726.43432525,922
1513861200,16497.49,16549.76,16398.0,16510.13,224.776378,1513862099,3698616.8795807,961
1513862100,16549.76,16549.76,16320.0,16380.01,128.561032,1513862999,2111536.02383722,767
1513863000,16380.01,16442.37,16161.67,16200.0,211.114658,1513863899,3447435.81602079,1006
1513863900,16200.01,16221.96,16000.01,16010.0,230.210322,1513864799,3701999.63014194,1738
1513864800,16013.02,16196.56,16000.0,16170.0,227.08836,1513865699,3654836.00487783,1519
1513865700,16160.03,16190.0,16020.0,16038.02,262.07068,1513866599,4216140.69902132,1115
1513866600,16038.02,16111.0,15587.72,15600.01,297.173157,1513867499,4732074.60394194,1673
1513867500,15600.0,15835.27,15288.0,15474.97,350.580984,1513868399,5442290.27475792,2852
1513868400,15474.87,15551.63,14507.12,14775.05,546.857762,1513869299,8199954.5615115,3770
1513869300,14887.0,15579.99,14775.03,15112.0,534.848643,1513870199,8131660.58723043,3463
1513870200,15112.0,15173.0,14400.0,14934.81,571.492226,1513871099,8449006.44598255,3819
1513871100,14934.79,15000.0,14022.0,14400.0,739.262429,1513871999,10633129.53919906,3801
1513872000,14400.0,15243.68,14350.0,15100.0,484.883436,1513872899,7143337.14327777,3391
1513872900,15090.0,15419.07,14800.0,15146.33,400.161602,1513873799,6073594.61605422,2900
1513873800,15137.64,15160.0,14700.0,15048.0,364.457525,1513874699,5436392.40958844,2170
1513874700,15040.93,15399.99,14933.72,15250.0,259.284158,1513875599,3956396.48521487,1813
